names,satisfaction_level,last_evaluation,number_project,average_monthly_hours,exp_in_company,work_accident,left,promotion_last_5years,role,salary
Vera Dobbs,0.42,0.54,2,130,3,0,1,0,support,medium
Kathy Kelley,0.41,0.48,2,130,3,0,1,0,support,high
Mirna Krepps,0.38,0.46,2,147,3,0,1,0,support,low
Cody Haley,0.72,1.0,5,264,5,0,1,0,technical,medium
Benita Powers,0.11,0.74,6,290,5,0,1,0,technical,medium
Denise Atkins,0.37,0.47,2,150,3,0,1,0,technical,medium
Johnny Goodness,0.1,0.81,6,304,4,0,1,0,management,medium
Linda Lajoie,0.36,0.54,2,136,3,0,1,0,IT,low
Kathy Dukes,0.92,0.94,5,307,5,0,1,0,IT,low
Sharon Word,0.11,0.87,5,303,4,0,1,0,IT,low
Cary Rodriquez,0.39,0.56,2,156,3,0,1,0,IT,low
Michael Smith,0.11,0.95,6,271,4,0,1,0,IT,low
Tamika Mems,0.45,0.45,2,140,3,0,1,0,product_mng,low
Gladys Ayala,0.44,0.55,2,130,3,1,1,0,product_mng,low
Michele Clark,0.85,0.97,4,266,6,0,1,0,product_mng,low
Gregory Graham,0.43,0.52,2,139,3,0,1,0,product_mng,low
Jeffrey Martin,0.75,0.86,5,260,5,0,1,0,IT,low
Cynthia Mooney,0.11,0.55,2,137,3,1,1,0,RandD,low
Pauline Barto,0.36,0.5,2,158,3,0,1,0,RandD,low
Francisco Marin,0.1,0.79,6,249,4,0,1,0,RandD,low
Jessica Reynolds,0.74,0.89,5,259,5,0,1,0,RandD,low
Briana Higgs,0.4,0.46,2,144,3,0,1,0,RandD,low
Marianne Crum,0.09,0.77,6,244,4,0,1,0,marketing,low
Tammy Huffman,0.76,0.91,4,219,5,0,1,0,sales,low
Donna Ruhl,0.45,0.57,2,151,3,0,1,0,accounting,low
Jackie Peterson,0.84,0.88,4,269,5,0,1,0,support,low
June Mcalister,0.38,0.45,2,127,3,0,1,0,technical,low
Jeremy Lenz,0.38,0.46,2,144,3,0,1,0,management,low
Ashley Phebus,0.38,0.54,2,157,3,0,1,0,marketing,medium
Jennifer Delarosa,0.86,0.94,5,224,5,0,1,0,marketing,medium
Louise Franz,0.37,0.46,2,155,3,0,1,0,marketing,medium
Andre Allen,0.37,0.5,2,131,3,0,1,0,sales,medium
Eva Thomas,0.87,1.0,4,258,5,1,1,1,sales,medium
Robert Curtis,0.11,0.85,6,267,4,0,1,0,sales,medium
Anthony Serviss,0.42,0.5,2,141,3,0,1,0,sales,medium
Stephen Buikema,0.43,0.48,2,160,3,0,1,0,sales,medium
Jamar Wilkens,0.09,0.8,6,247,4,0,1,0,sales,medium
Brooke Earhart,0.54,0.56,4,260,3,0,1,0,sales,medium
David Parker,0.4,0.47,2,151,3,0,1,0,sales,medium
Jennifer Rebuldela,0.36,0.52,2,137,3,1,1,0,sales,medium
Anthony Randall,0.87,0.9,4,256,5,0,1,0,sales,high
Herman Shadwick,0.75,0.88,4,239,5,0,1,0,sales,low
Karen Partridge,0.43,0.53,2,152,3,0,1,0,sales,medium
Joseph Baldwin,0.43,0.47,2,149,3,0,1,0,sales,medium
Gwendolyn Sternberg,0.1,0.87,6,284,4,0,1,0,sales,medium
Benjamin Marler,0.11,0.78,7,248,4,0,1,0,sales,medium
Alta Sawyer,0.44,0.53,2,156,3,0,1,0,sales,low
Diana Polhemus,0.39,0.48,2,138,3,0,1,0,sales,low
Jeremy Edenfield,0.4,0.55,2,155,3,0,1,0,sales,low
Alvin Valdez,0.92,0.87,4,229,6,0,1,0,sales,low
Whitney Stanford,0.36,0.47,2,136,3,0,1,0,accounting,low
Jason Ray,0.86,0.95,4,241,5,0,1,0,accounting,low
Suzette Arcuri,0.74,0.87,5,258,5,0,1,0,accounting,low
Stephanie Jubilee,0.8,0.95,3,146,5,0,1,0,hr,low
Tracie Garrison,0.36,0.48,2,145,3,0,1,0,hr,low
Annmarie Doney,0.42,0.57,2,159,3,0,1,0,hr,low
Mary Crosby,0.42,0.47,2,129,3,0,1,0,hr,low
Alan Gillenwater,0.4,0.45,2,142,3,0,1,0,technical,low
Millie Garcia,0.46,0.53,2,129,3,0,1,0,technical,low
Eduardo Cox,0.09,0.9,6,287,4,0,1,0,technical,low
Jerry Winchel,0.88,0.89,4,275,5,0,1,0,technical,low
Annabell Marlow,0.1,0.82,6,272,4,0,1,0,technical,low
Coleen Mierzejewski,0.1,0.97,6,307,4,0,1,0,technical,low
Micheal Joseph,0.11,0.93,4,295,3,0,1,0,technical,low
Keith Jung,0.84,0.88,5,237,5,0,1,0,technical,low
Jenna Williams,0.42,0.56,2,158,3,0,1,0,technical,low
Toni Pomeroy,0.1,0.86,6,266,4,1,1,0,technical,low
Shawn Palermo,0.1,0.95,6,256,4,0,1,0,technical,medium
Winston Coste,0.46,0.54,2,158,3,0,1,0,support,medium
Jayson Haney,0.09,0.97,7,268,4,0,1,0,support,medium
Edward Rawlins,0.89,1.0,4,237,5,0,1,0,support,medium
Virginia Winn,0.82,1.0,4,273,6,0,1,0,support,medium
Hope Rice,0.11,0.89,6,309,4,0,1,0,support,medium
Agnes Vargas,0.81,0.84,5,258,5,0,1,0,support,medium
Enrique Mercer,0.81,0.94,5,233,6,0,1,0,support,medium
Francisco White,0.77,1.0,4,249,6,0,1,0,support,medium
Beatriz Rhen,0.63,0.94,3,179,2,0,1,0,support,medium
Sherry Caceres,0.4,0.57,2,128,3,0,1,0,support,medium
Nora Junes,0.86,1.0,4,250,6,0,1,0,support,medium
Yvonne Heiman,0.37,0.49,2,151,3,0,1,0,technical,high
Kayla Ramey,0.44,0.5,2,132,3,0,1,0,technical,low
Sandra Duncan,0.74,0.89,5,232,6,0,1,0,technical,medium
Eric Cortez,0.79,1.0,4,229,5,1,1,0,management,medium
Albert Rhein,0.09,0.92,6,261,4,0,1,0,IT,medium
Judith Cruz,0.37,0.48,2,129,3,0,1,0,IT,medium
Eleanor Leonard,0.09,0.78,6,244,4,0,1,0,IT,low
Fannie Foster,0.09,0.84,6,258,4,0,1,0,IT,low
Douglas Quintanilla,0.1,0.8,7,292,5,0,1,0,IT,low
Lloyd Walker,0.45,0.56,2,143,3,0,1,0,product_mng,low
Megan Daudelin,0.4,0.51,2,136,3,0,1,0,product_mng,low
Dustin Hicks,0.31,0.95,6,235,5,0,1,0,product_mng,low
William Rhoades,0.7,0.93,2,310,3,0,1,0,product_mng,low
Donald Kantrowitz,0.36,0.48,2,152,3,0,1,0,IT,low
Ella Pommer,0.34,0.97,6,157,5,1,1,0,RandD,low
Bernard Burcham,0.87,0.83,5,267,5,0,1,0,RandD,low
Marisa Cruz,0.11,0.91,6,302,4,0,1,0,RandD,low
Ardith Vegas,0.47,0.81,4,133,3,0,1,0,RandD,low
Peggy Martin,0.43,0.52,2,142,3,0,1,0,RandD,low
Melissa Simar,0.43,0.47,2,129,3,0,1,0,marketing,low
Gilbert Carter,0.45,0.57,2,136,3,0,1,0,sales,low
Donna Sayers,0.74,1.0,5,223,5,0,1,0,accounting,low
Robert Hoover,0.1,0.89,6,244,4,1,1,0,support,low
Victor Graves,0.78,0.87,5,243,5,0,1,0,technical,low
Carol Oswalt,0.9,0.95,5,275,3,0,1,0,management,low
Gertrude Walker,0.53,0.95,6,205,4,0,1,0,marketing,low
Arnold Rippel,0.45,0.54,2,154,3,0,1,0,marketing,low
Adam Lobur,0.86,0.83,4,270,5,0,1,0,marketing,medium
Nick Rowell,0.74,0.89,4,267,5,0,1,0,sales,medium
Margaret Martin,0.09,0.79,6,276,4,0,1,0,sales,medium
Howard Barnes,0.8,0.95,5,244,5,0,1,0,sales,medium
Michael Terry,0.46,0.53,2,128,3,0,1,0,sales,medium
Gracie Flowers,0.86,0.95,5,269,6,0,1,0,sales,medium
Anita Davis,0.86,0.95,4,238,5,0,1,0,sales,medium
Thomas Bull,0.9,0.91,4,269,5,0,1,0,sales,medium
Ilana Stgermain,0.87,0.88,5,231,6,0,1,0,sales,medium
Linda Reynolds,0.83,0.94,4,267,5,0,1,0,sales,medium
Fred Ashby,0.77,0.83,4,245,5,0,1,0,sales,medium
Gladys Shaefer,0.77,1.0,4,272,5,0,1,0,sales,medium
Christine Tate,0.9,0.86,5,254,5,0,1,0,sales,high
Virgil Edwards,0.73,0.92,4,273,5,0,1,0,sales,low
Sonja Hahn,0.91,0.9,4,250,5,0,1,0,sales,medium
Terry Johnson,0.36,0.53,2,133,3,0,1,0,sales,medium
James Van,0.38,0.54,2,150,3,0,1,0,sales,medium
Peggy Brewer,0.44,0.46,2,157,3,0,1,0,sales,medium
Raymond Tracy,0.73,1.0,5,230,5,0,1,0,sales,low
Teressa Marcotte,0.89,0.91,5,260,5,0,1,0,sales,low
Patsy Haney,0.11,0.77,6,275,4,0,1,0,accounting,low
Erlinda Brunton,0.1,0.77,7,308,4,0,1,0,accounting,low
Anna Padgett,0.37,0.46,2,129,3,0,1,0,accounting,low
Mary Nguyen,0.38,0.48,2,134,3,0,1,0,hr,low
Guadalupe Homes,0.42,0.48,2,132,3,0,1,0,hr,low
Mary Magno,0.44,0.46,2,153,3,0,1,0,hr,low
Celeste Carroll,0.11,0.83,6,262,4,0,1,0,hr,low
Kimberly Henley,0.09,0.97,7,262,4,0,1,0,technical,low
Larry Shehee,0.43,0.47,2,130,3,0,1,0,technical,low
Danielle Woodlin,0.38,0.52,2,156,3,0,1,0,technical,low
Arthur Aderholt,0.11,0.89,6,254,4,0,1,0,technical,low
Lisa Matthews,0.37,0.49,2,130,3,0,1,0,technical,low
Lee Hood,0.44,0.57,2,139,3,0,1,0,technical,low
Joshua Jones,0.72,0.82,5,269,5,0,1,0,technical,low
Pearl Koehler,0.1,0.91,7,297,4,0,1,0,technical,low
William Hauman,0.73,0.86,5,249,5,0,1,0,technical,low
Jerri Meeks,0.09,0.82,7,267,4,0,1,0,technical,low
Katlyn Walton,0.44,0.46,2,149,3,0,1,0,technical,low
James Hardt,0.09,0.82,6,251,4,0,1,0,support,low
Tonya Henderson,0.1,0.87,6,306,4,0,1,0,support,medium
Rigoberto Lofton,0.11,0.86,6,279,4,0,1,0,support,medium
Judy Berard,0.42,0.46,2,131,3,0,1,0,support,medium
Lynn Powell,0.09,0.85,6,260,4,0,1,0,support,medium
Shane Latham,0.72,0.88,5,249,5,0,1,0,support,medium
Thomas Smith,0.75,0.97,4,245,5,0,1,0,support,medium
Melissa Mckeever,0.44,0.5,2,138,3,0,1,0,support,medium
Ronnie Hudson,0.11,0.91,6,278,4,0,1,0,support,medium
Tonya Lozada,0.38,0.47,2,147,3,0,1,0,support,medium
Ronnie Mcbride,0.39,0.57,2,131,3,0,1,0,support,medium
William Held,0.1,0.9,7,301,4,0,1,0,technical,medium
Leroy Simmons,0.43,0.52,2,141,3,0,1,0,technical,medium
Robert Keith,0.39,0.57,2,158,3,0,1,0,technical,high
Jennifer Mcdaniel,0.88,0.87,4,235,6,0,1,0,management,low
Danny Lampman,0.1,0.85,7,261,4,0,1,0,IT,medium
Jose Garza,0.1,0.89,5,270,4,0,1,0,IT,medium
Dana Moczygemba,0.11,0.93,6,290,4,0,1,0,IT,medium
Sandra Whitmore,0.37,0.47,2,149,3,0,1,0,IT,medium
Thomas Mcgrath,0.37,0.48,2,160,3,0,1,0,IT,low
Lelia Rios,0.77,0.87,4,150,4,0,1,0,product_mng,low
John Williams,0.91,0.94,5,218,6,0,1,0,product_mng,low
David Penny,0.46,0.51,2,155,3,0,1,0,product_mng,low
Ronald Jones,0.11,0.87,6,291,4,0,1,0,product_mng,low
Dale Smith,0.86,0.91,5,265,5,0,1,0,IT,low
Jeff Schwartz,0.87,0.88,5,262,6,0,1,0,sales,low
John Whaley,0.09,0.92,6,303,5,0,1,0,sales,low
Mary Dodd,0.42,0.46,2,132,3,0,1,0,sales,low
Elizabeth Davis,0.82,0.83,4,245,5,1,1,0,sales,low
Randal Mcvey,0.46,0.48,2,129,3,0,1,0,sales,low
An Nash,0.88,1.0,5,226,6,0,1,0,marketing,low
James Blakey,0.1,0.91,6,286,4,0,1,0,marketing,low
Sandra Boyd,0.43,0.45,2,140,3,0,1,0,sales,low
Christopher Taylor,0.37,0.49,2,153,3,0,1,0,accounting,low
Jeffrey Egbert,0.8,0.95,5,217,5,0,1,0,support,low
Frank Crawford,0.83,0.95,5,258,5,0,1,0,technical,low
Gary Scott,0.39,0.57,2,156,3,0,1,0,management,low
Angela Johnson,0.77,0.92,5,255,5,0,1,0,marketing,low
Mui Taylor,0.43,0.46,2,129,3,0,1,0,marketing,low
Carissa Burgess,0.79,0.96,4,234,5,0,1,0,marketing,low
Victoria Sheppard,0.39,0.55,2,152,3,1,1,0,sales,medium
Norma Huber,0.1,0.88,7,300,4,0,1,0,sales,medium
Candy Stokes,0.39,0.53,2,131,3,0,1,0,sales,medium
Alice Cogswell,0.11,0.89,6,301,4,0,1,0,sales,medium
Charles Hixon,0.4,0.51,2,156,3,0,1,0,sales,medium
Melissa Chung,0.42,0.52,2,141,3,1,1,0,sales,medium
Shannon Ball,0.57,0.85,4,219,2,1,1,0,sales,medium
Magdalena Jackiewicz,0.11,0.95,7,269,5,0,1,0,sales,medium
Tiffany Graham,0.36,0.73,4,276,2,0,1,0,sales,medium
Patrick Tamm,0.11,0.94,7,302,4,0,1,0,sales,medium
Graham Mcclelland,0.35,0.8,6,281,2,0,1,0,sales,medium
Nellie Hinkle,0.78,0.99,5,241,5,0,1,0,sales,medium
David Reed,0.11,0.93,7,288,4,0,1,0,sales,high
Walter Thompson,0.1,0.96,6,303,4,0,1,0,sales,low
Ashley Loges,0.42,0.54,2,135,3,0,1,0,sales,medium
Paula Daley,0.43,0.5,2,127,3,1,1,0,sales,medium
Lynn Craft,0.79,0.84,5,245,5,0,1,0,sales,medium
Neil Warren,0.45,0.45,2,145,3,0,1,0,sales,medium
Robyn Barette,0.09,0.91,6,248,4,0,1,0,sales,low
Veronica Willis,0.11,0.91,6,302,4,0,1,0,accounting,low
Darrell Brown,0.45,0.49,2,144,3,0,1,0,accounting,low
Florence Joseph,0.11,0.91,6,272,4,0,1,0,accounting,low
Raymond Duggins,0.09,0.8,6,294,4,0,1,0,hr,low
Rita Diaz,0.78,0.71,4,296,3,0,1,0,hr,low
Eleanor Bell,0.38,0.5,2,151,3,1,1,0,hr,low
John Miller,0.82,0.82,4,249,5,0,1,0,hr,low
Victor Durst,0.85,0.89,4,221,5,0,1,0,technical,low
Sarah Phillips,0.45,0.46,2,146,3,0,1,0,technical,low
Willie Baily,0.77,0.89,5,243,5,0,1,0,technical,low
James Ross,0.39,0.5,2,127,3,0,1,0,technical,low
Allan Williams,0.91,0.9,4,245,5,0,1,0,technical,low
Scott Deacon,0.11,0.77,6,264,4,0,1,0,technical,low
Melanie Price,0.46,0.45,2,143,3,0,1,0,technical,low
Arthur Martinez,0.43,0.49,2,135,3,0,1,0,technical,low
Cleveland Pitts,0.11,0.96,6,262,4,1,1,0,technical,low
Marilyn Campbell,0.1,0.93,6,299,4,0,1,0,technical,low
Jeremiah Gomez,0.09,0.8,5,279,4,0,1,0,technical,low
Mary Payton,0.36,0.51,2,155,3,0,1,0,support,low
Brooke Brock,0.11,0.89,6,264,4,0,1,0,support,low
George Lyle,0.09,0.77,6,256,5,0,1,0,support,medium
Timothy Roth,0.44,0.51,2,129,3,0,1,0,support,medium
Carolyn Bourne,0.73,0.97,5,217,6,0,1,0,support,medium
Melvin Holohan,0.21,0.58,7,203,5,0,1,0,support,medium
Mario Slade,0.8,0.85,4,264,5,0,1,0,support,medium
Ruby Nieto,0.37,0.55,2,159,3,0,1,0,support,medium
Jessica Justiniano,0.79,0.96,5,218,5,0,1,0,support,medium
Chung Snow,0.09,0.8,6,298,4,0,1,0,support,medium
Christopher Phillips,0.75,0.74,6,134,3,0,1,0,support,medium
Robert Buchanan,0.83,1.0,5,263,5,0,1,0,technical,medium
Linda Medina,0.1,0.77,5,252,4,0,1,0,technical,medium
Cynthia Roberts,0.44,0.55,2,136,3,0,1,0,technical,medium
Roger Lassiter,0.42,0.97,6,259,4,0,1,0,management,high
Richard Amsden,0.43,0.56,2,158,3,0,1,0,IT,low
Maria Maine,0.09,0.84,7,307,4,0,1,0,IT,medium
Patricia Snyder,0.44,0.53,2,152,3,0,1,0,IT,medium
Gertrude Broadwell,0.81,0.98,5,237,5,0,1,0,IT,medium
Jessia Hurley,0.1,0.79,7,284,4,0,1,0,IT,medium
John Klein,0.1,0.93,6,243,4,0,1,0,product_mng,low
Amanda Sampson,0.11,0.83,6,268,4,0,1,0,product_mng,low
Cythia Jacquemin,0.09,0.77,6,244,4,0,1,0,product_mng,low
Simon Carter,0.75,0.83,5,262,5,0,1,0,product_mng,low
Harriett Goodwin,0.38,0.55,2,134,3,0,1,0,IT,low
Gary Sloan,0.09,0.87,7,278,4,0,1,0,IT,low
James Morgan,0.74,0.97,5,238,5,0,1,0,IT,low
Robert Clark,0.44,0.56,2,127,3,0,1,0,IT,low
Alma Vargas,0.76,0.95,4,259,5,0,1,0,RandD,low
Dustin Sampson,0.42,0.56,2,146,3,0,1,0,RandD,low
Irene Brown,0.75,1.0,4,243,5,0,1,0,RandD,low
Edward Meyerott,0.36,0.52,2,137,3,0,1,0,marketing,low
Clifton Johnson,0.75,0.93,5,229,5,0,1,0,sales,low
Al Bowers,0.4,0.46,2,134,3,0,1,0,accounting,low
Michael Nichols,0.75,0.89,4,228,5,0,1,0,support,low
Perry Clark,0.09,0.84,6,301,4,0,1,0,technical,low
Larry Bragg,0.39,0.46,2,127,3,0,1,0,management,low
Luke Farrell,0.4,0.48,2,142,3,0,1,0,marketing,low
Heather Gebert,0.39,0.54,2,131,3,0,1,0,marketing,low
Stacey Macfarlane,0.1,0.85,7,310,5,0,1,0,marketing,low
Peter Huhn,0.42,0.55,2,148,3,0,1,0,sales,low
Brian Stepp,0.37,0.52,2,143,3,0,1,0,sales,medium
Corrie Lyndon,0.11,0.98,6,250,4,0,1,0,sales,medium
Alma Meyer,0.09,0.88,7,265,4,0,1,0,sales,medium
Lynette Watson,0.41,0.54,2,152,3,0,1,0,sales,medium
Hans Zender,0.42,0.49,2,145,3,0,1,0,sales,medium
Daniel Marcus,0.4,0.49,2,140,3,0,1,0,sales,medium
Stephanie Aguilar,0.36,0.47,2,129,3,0,1,0,sales,medium
Katie Baker,0.74,0.9,4,226,5,0,1,0,sales,medium
Calvin Sauls,0.66,1.0,5,269,5,0,1,0,sales,medium
Bruce Solis,0.38,0.47,2,152,3,0,1,0,sales,medium
Brian Hopper,0.43,0.51,2,132,3,0,1,0,sales,medium
Robert Igel,0.43,0.53,2,148,3,0,1,0,sales,medium
Christy Kahan,0.1,0.85,6,297,5,0,1,0,sales,high
Susan Mcneil,0.82,0.85,4,274,5,0,1,0,sales,low
Juanita Bryce,0.1,0.77,6,280,4,0,1,0,sales,medium
Leon Hoganson,0.1,0.93,6,288,4,0,1,0,sales,medium
Juanita Sears,0.43,0.49,2,155,3,0,1,0,sales,medium
Mary Watson,0.09,0.94,7,247,4,0,1,0,sales,medium
Amy Graves,0.41,0.54,2,138,3,0,1,0,accounting,low
Jeanette Armstrong,0.1,0.82,7,284,4,0,1,0,accounting,low
Michael Moyer,0.88,0.92,4,225,5,0,1,0,accounting,low
Tamara Cavazos,0.43,0.57,2,151,3,1,1,0,hr,low
Krista Fernandez,0.42,0.5,2,155,3,0,1,0,hr,low
Benjamin Mendez,0.85,1.0,4,234,5,0,1,0,hr,low
Johnny Greene,0.38,0.49,2,144,3,0,1,0,hr,low
Drew Johnson,0.39,0.47,2,142,3,0,1,0,technical,low
Jonathon Padilla,0.41,0.48,2,126,3,0,1,0,technical,low
Kayla Mosley,0.88,0.92,4,233,6,0,1,0,technical,low
Luz Brown,0.78,0.96,4,241,5,0,1,0,technical,low
Tommie Edwards,0.45,0.48,2,138,3,0,1,0,technical,low
Joel Baker,0.09,0.95,6,260,4,1,1,0,technical,low
Clair Sclavi,0.44,0.56,2,145,3,0,1,0,technical,low
Williams Mclaren,0.11,0.84,6,252,4,0,1,0,technical,low
Michael Dennis,0.36,0.51,2,143,3,0,1,0,technical,low
Georgia Armstrong,0.86,0.98,4,270,5,0,1,0,technical,low
Viola Robertson,0.1,0.92,6,285,4,0,1,0,technical,low
Federico Hagen,0.45,0.53,2,149,3,0,1,0,support,low
Laverna Sinclair,0.42,0.53,2,158,3,0,1,0,support,low
Katherine Robarge,0.36,0.55,2,134,3,0,1,0,support,low
Vicki Walker,0.45,0.55,2,129,3,0,1,0,support,medium
Tracee Murphy,0.38,0.57,2,131,3,0,1,0,support,medium
Gary Mooney,0.11,0.97,6,288,4,0,1,0,support,medium
Jacques Strohmayer,0.45,0.46,2,142,3,0,1,0,support,medium
Angelica Merrill,0.87,0.95,5,227,5,0,1,0,support,medium
Elizabeth Silver,0.45,0.53,2,131,3,0,1,0,support,medium
Georgia Potocki,0.1,0.83,6,283,5,0,1,0,support,medium
David Gunter,0.44,0.54,2,139,3,0,1,0,support,medium
Ashley Ritz,0.78,1.0,4,267,5,0,1,0,technical,medium
Donald Bach,0.38,0.56,2,148,3,0,1,0,technical,medium
Alicia Roddam,0.85,0.84,5,272,6,0,1,0,technical,medium
Eunice Williams,0.36,0.48,2,148,3,1,1,0,management,medium
Jose Kingsley,0.75,0.88,5,270,5,0,1,0,IT,high
Stacy Smith,0.81,0.81,4,218,5,1,1,0,IT,low
David Williams,0.4,0.55,2,150,3,0,1,0,IT,medium
Bobbie Sumter,0.83,0.83,5,260,5,0,1,0,IT,medium
Jacqueline Stokes,0.41,0.52,2,127,3,0,1,0,IT,medium
Grace Rushing,0.42,0.57,2,134,3,0,1,0,product_mng,medium
Dennis Caldwell,0.09,0.83,7,258,4,0,1,0,product_mng,low
Shelia Lopez,0.87,0.81,5,304,5,0,1,0,product_mng,low
Robert Bouchard,0.43,0.56,6,149,4,0,1,0,product_mng,low
Gene Herrera,0.39,0.51,2,139,3,0,1,0,IT,low
William Benson,0.1,0.9,6,272,5,0,1,0,RandD,low
Michael Carlson,0.41,0.52,2,132,3,0,1,0,RandD,low
Danette Kessler,0.72,1.0,2,240,2,0,1,0,RandD,low
Andrew Green,0.44,0.55,2,137,3,0,1,0,RandD,low
Maryellen Taylor,0.38,0.5,2,139,3,0,1,0,RandD,low
Colleen Creighton,0.46,0.52,2,148,3,0,1,0,RandD,low
Karen Ochoa,0.4,0.49,2,149,3,0,1,0,marketing,low
Stephanie Montgomery,0.45,0.45,2,131,3,0,1,0,sales,low
Rosa Green,0.89,0.89,5,262,5,0,1,0,accounting,low
Robert Brown,0.1,0.97,7,284,4,0,1,0,support,low
Lewis Schmucker,0.46,0.48,2,161,3,0,1,0,technical,low
Victor Santos,0.09,0.78,7,290,4,0,1,0,management,low
Lee Williams,0.45,0.57,2,149,3,0,1,0,marketing,low
Carmina Somers,0.89,0.98,4,242,6,0,1,0,marketing,low
Brenda Morrison,0.62,0.77,5,227,4,0,1,0,marketing,low
Donald Hine,0.11,0.93,6,276,4,0,1,0,sales,low
Mary Williams,0.44,0.5,2,135,3,0,1,0,sales,low
Daniel Meli,0.09,0.94,6,266,4,0,1,0,sales,medium
Lesa Rome,0.56,0.75,5,236,2,0,1,0,sales,medium
Terry Connors,0.77,0.89,4,270,5,0,1,0,sales,medium
Cortez Johnston,0.39,0.49,2,146,3,0,1,0,sales,medium
Leora Haneke,0.1,0.92,5,272,4,0,1,0,sales,medium
Jacob Rushing,0.72,0.85,5,246,5,0,1,0,sales,medium
Ronnie Nelson,0.4,0.52,2,136,3,0,1,0,sales,medium
Marion Moore,0.11,0.81,6,260,4,0,1,0,sales,medium
Mary Kelly,0.88,1.0,5,247,5,0,1,0,sales,medium
Darlene Parks,0.37,0.51,2,127,3,0,1,0,sales,medium
Kyong Reed,0.11,0.96,6,267,4,0,1,0,sales,medium
Janice Hastings,0.4,0.52,2,143,3,0,1,0,sales,medium
Richard Massa,0.1,0.86,6,306,4,0,1,0,sales,high
Geraldine Small,0.62,0.89,3,131,4,0,1,0,sales,low
Jerry Cannon,0.78,0.86,4,249,5,0,1,0,sales,medium
Rebecca Smitherman,0.37,0.52,2,144,3,0,1,0,sales,medium
Alissa Vanderhoef,0.76,0.82,4,254,5,1,1,0,sales,medium
Norman Liverman,0.42,0.53,2,131,3,0,1,0,accounting,medium
Michael Cheslock,0.1,0.77,6,272,4,0,1,0,accounting,low
Carolyn Grimes,0.42,0.47,2,157,3,0,1,0,accounting,low
Hettie Mack,0.1,0.96,7,301,4,0,1,0,hr,low
John Wethje,0.1,0.81,6,252,4,0,1,0,hr,low
Kathy Edgeworth,0.42,0.47,2,130,3,0,1,0,hr,low
Wayne Hall,0.09,0.86,6,297,4,0,1,0,hr,low
Bruce Lee,0.1,0.8,6,248,4,0,1,0,technical,low
William Roberts,0.11,0.89,7,257,4,0,1,0,technical,low
Annie Robertson,0.44,0.53,2,147,3,0,1,0,technical,low
James Goldman,0.87,0.9,3,307,5,0,1,0,technical,low
Allen Helder,0.44,0.46,2,154,3,0,1,0,technical,low
Karen Rowe,0.41,0.56,2,143,3,0,1,0,technical,low
William Davis,0.51,0.79,4,134,3,0,1,0,technical,low
Michael Quan,0.89,0.96,5,221,5,0,1,0,technical,low
Steven Cockrell,0.1,0.96,6,275,4,0,1,0,technical,low
John Treible,0.9,0.94,5,247,5,0,1,0,technical,low
Kathleen Wilkinson,0.36,0.55,2,131,3,0,1,0,technical,low
Ella Martin,0.44,0.54,2,150,3,0,1,0,support,low
Frank Marshall,0.39,0.57,2,150,3,0,1,0,support,low
Katherine Horton,0.38,1.0,5,137,4,0,1,0,support,low
Edward Kuhn,0.73,0.95,4,223,6,0,1,0,support,low
Ricardo Weiser,0.1,0.96,6,292,4,0,1,0,support,medium
Raymond Henry,0.89,0.83,5,130,4,1,1,0,support,medium
Hortencia Kunst,0.87,0.85,5,221,6,0,1,0,support,medium
Anna Kennedy,0.84,0.89,4,245,5,1,1,0,support,medium
Katherine Rodriguez,0.11,0.77,6,274,4,0,1,0,support,medium
Carl Pollard,0.74,1.0,5,248,5,0,1,0,support,medium
Brian Delgado,0.79,0.97,4,243,5,0,1,0,support,medium
Clinton Smith,0.1,0.92,7,273,4,0,1,0,technical,medium
Gary Valenzuela,0.83,0.95,5,221,5,0,1,0,technical,medium
Douglas Gruber,0.1,0.79,6,271,4,0,1,0,technical,medium
Tonya Williams,0.45,0.5,2,157,3,0,1,0,management,medium
Martin Christopher,0.29,0.48,2,249,4,0,1,0,IT,medium
Shantell Digennaro,0.46,0.46,2,145,3,0,1,0,IT,high
Joan Mason,0.11,0.83,6,262,5,0,1,0,IT,low
Bonnie Burton,0.75,0.89,5,272,5,0,1,0,IT,medium
Derrick Lopez,0.4,0.5,2,129,3,0,1,0,IT,medium
Augustus Maxwell,0.37,0.46,2,134,3,0,1,0,product_mng,medium
Lyle Burns,0.41,0.52,2,147,3,0,1,0,product_mng,medium
Priscilla Brand,0.1,0.83,6,293,4,0,1,0,product_mng,low
Michael Hernandes,0.39,0.52,2,129,3,0,1,0,product_mng,low
Beckie Hoffman,0.4,0.45,2,140,3,0,1,0,IT,low
Rhonda Williams,0.41,0.52,2,132,3,0,1,0,RandD,low
Francisco Norley,0.11,0.89,6,284,4,0,1,0,RandD,low
Sherrie Liesmann,0.74,0.99,5,263,5,0,1,0,RandD,low
Ruth Teal,0.42,0.46,2,143,3,0,1,0,RandD,low
Crystal Calvert,0.88,0.88,4,265,5,0,1,0,RandD,low
Marilyn Reed,0.37,0.53,2,147,3,0,1,0,RandD,low
Benjamin Fussell,0.78,0.81,4,253,5,0,1,0,marketing,low
Lori Sullivan,0.46,0.5,2,141,3,0,1,0,sales,low
Karen Putnam,0.74,1.0,5,222,6,0,1,0,accounting,low
Mary Marcus,0.11,0.86,6,273,4,1,1,0,support,low
